Torsade B B_DISEASE_ADJECTIVE[DISEASE]/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
years O O
. O O

Most O O
patients O O
had O O
received O O
treatments O O
prior O O
to O O
abductor O O
paralysis B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
and O O
continued O O
receiving O O
after O O
paralysis B B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/B_DISEASE
. O O

Seven O O
patients O O
recovered O O
after O O
a O O
brief O O
period O O
of O O
activity O O
restrictions O O
, O O
and O O
one O O
underwent O O
a O O
tracheotomy O O
. O O

The O O
incidence O O
of O O
abductor O O
paralysis B B_DISEASE
after O O
Botox O O
injection O O
for O O
ADSD B B_DISEASE
was O O
0 O O
. O O
34 O O
% O O
. O O

CONCLUSIONS O O
: O O
Bilateral O O
abductor O O
paralysis B B_DISEASE
is O O
a O O
rare O O
complication O O
of O O
Botox O O
injections O O
for O O
ADSD B B_DISEASE
, O O
causing O O
difficulty O O
with O O
breathing O O
upon O O
exertion O O
. O O

The O O
likely O O
mechanism O O
of O O
paralysis B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
is O O
diffusion O O
of O O
Botox O O
around O O
the O O
muscular O O
process O O
of O O
the O O
arytenoid O O
to O O
the O O
posterior O O
cricoarytenoid O O
muscles O O
. O O

The O O
paralysis B B_DISEASE
is O O
temporary O O
, O O
and O O
watchful O O
waiting O O
with O O
restriction O O
of O O
activity O O
is O O
the O O
recommended O O
management O O
. O O

Mitochondrial B B_DISEASE_ADJECTIVE[DISEASE]/B_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
impairment I I_DISEASE_ADJECTIVE[DISEASE]/I_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
contributes O O
to O O
cocaine O O
- O O
induced O O
cardiac B B_DISEASE
dysfunction I I_DISEASE
: O O
Prevention O O
by O O
the O O
targeted O O
antioxidant O O
MitoQ O O
. O O

The O O
goal O O
of O O
this O O
study O O
was O O
to O O
assess O O
mitochondrial O O
function O O
and O O
ROS O O
production O O
in O O
an O O
experimental O O
model O O
of O O
cocaine O O
- O O
induced O O
cardiac B B_DISEASE
dysfunction I I_DISEASE
. O O

We O O
hypothesized O O
that O O
cocaine B B_DISEASE
abuse I I_DISEASE
may O O
lead O O
to O O
altered O O
mitochondrial O O
function O O
that O O
in O O
turn O O
may O O
cause O O
left B B_DISEASE
ventricular I I_DISEASE
dysfunction I I_DISEASE
. O O

Seven O O
days O O
of O O
cocaine O O
administration O O
to O O
rats O O
led O O
to O O
an O O
increased O O
oxygen O O
consumption O O
detected O O
in O O
cardiac O O
fibers O O
, O O
specifically O O
through O O
complex O O
I O O
and O O
complex O O
III O O
. O O

ROS O O
levels O O
were O O
increased O O
, O O
specifically O O
in O O
interfibrillar O O
mitochondria O O
. O O

In O O
parallel O O
there O O
was O O
a O O
decrease O O
in O O
ATP O O
synthesis O O
, O O
whereas O O
no O O
difference O O
was O O
observed O O
in O O
subsarcolemmal O O
mitochondria O O
. O O

This O O
uncoupling O O
effect O O
on O O
oxidative O O
phosphorylation O O
was O O
not O O
detectable O O
after O O
short O O
- O O
term O O
exposure O O
to O O
cocaine O O
, O O
suggesting O O
that O O
these O O
mitochondrial B B_DISEASE_ADJECTIVE[DISEASE]/B_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
abnormalities I B_DISEASE_ADJECTIVE[DISEASE]/I_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
were O O
a O O
late O O
rather O O
than O O
a O O
primary O O
event O O
in O O
the O O
pathological O O
response O O
to O O
cocaine O O
. O O

MitoQ O O
, O O
a O O
mitochondrial O O
- O O
targeted O O
antioxidant O O
, O O
was O O
shown O O
to O O
completely O O
prevent O O
these O O
mitochondrial B B_DISEASE_ADJECTIVE[DISEASE]
abnormalities I I_DISEASE_ADJECTIVE[DISEASE]
as O O
well O O
as O O
cardiac B B_DISEASE/B_LOCATION
dysfunction I I_DISEASE/I_LOCATION
characterized O O
here O O
by O O
a O O
diastolic B B_DISEASE_ADJECTIVE[DISEASE]/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
dysfunction I B_DISEASE_ADJECTIVE[DISEASE]/I_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
studied O O
with O O
a O O
conductance O O
catheter O O
to O O
obtain O O
pressure O O
- O O
volume O O
data O O
. O O

Taken O O
together O O
, O O
these O O
results O O
extend O O
previous O O
studies O O
and O O
demonstrate O O
that O O
cocaine O O
- O O
induced O O
cardiac B B_DISEASE
dysfunction I I_DISEASE
may O O
be O O
due O O
to O O
a O O
mitochondrial B B_DISEASE
defect I I_DISEASE
. O O

Trimethoprim O O
- O O
induced O O
immune O O
hemolytic B B_DISEASE_ADJECTIVE[DISEASE]
anemia I I_DISEASE_ADJECTIVE[DISEASE]
in O O
a O O
pediatric O O
oncology O O
patient O O
presenting O O
as O O
an O O
acute O O
hemolytic O O
transfusion O O
reaction O O
. O O

A O O
10 O O
- O O
year O O
- O O
old O O
male O O
with O O
acute B B_DISEASE
leukemia I I_DISEASE
presented O O
with O O
post O O
- O O
chemotherapy O O
anemia B B_DISEASE
. O O

During O O
red O O
cell O O
transfusion O O
, O O
he O O
developed O O
hemoglobinuria B B_DISEASE
. O O

Transfusion O O
reaction O O
workup O O
was O O
negative O O
. O O

Drug O O
- O O
induced O O
immune O O
hemolytic B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
anemia I I_DISEASE/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
was O O
suspected O O
because O O
of O O
positive O O
direct O O
antiglobulin O O
test O O
, O O
negative O O
eluate O O
, O O
and O O
microspherocytes O O
on O O
smear O O
pre O O
- O O
and O O
post O O
- O O
transfusion O O
. O O

Drug O O
studies O O
using O O
the O O
indirect O O
antiglobulin O O
test O O
were O O
strongly O O
positive O O
with O O
trimethoprim O O
and O O
trimethoprim O O
- O O
sulfamethoxazole O O
but O O
negative O O
with O O
sulfamethoxazole O O
. O O

Other O O
causes O O
of O O
anemia B B_DISEASE
should O O
be O O
considered O O
in O O
patients O O
with O O
worse O O
- O O
than O O
- O O
expected O O
anemia B B_DISEASE
after O O
chemotherapy O O
. O O

Furthermore O O
, O O
hemolysis B B_DISEASE
during O O
transfusion O O
is O O
not O O
always O O
a O O
transfusion O O
reaction O O
. O O

Verapamil O O
stimulation O O
test O O
in O O
hyperprolactinemia B B_PERSON/B_DISEASE
: O O
loss O O
of O O
prolactin O O
response O O
in O O
anatomic O O
or O O
functional O O
stalk O O
effect O O
. O O

AIM O O
: O O
Verapamil O O
stimulation O O
test O O
was O O
previously O O
investigated O O
as O O
a O O
tool O O
for O O
differential O O
diagnosis O O
of O O
hyperprolactinemia B B_DISEASE/B_LOCATION
, O O
but O O
with O O
conflicting O O
results O O
. O O

Macroprolactinemia B B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/B_DISEASE_ADJECTIVE[DISEASE]
was O O
never O O
considered O O
in O O
those O O
previous O O
studies O O
. O O

Here O O
, O O
we O O
aimed O O
to O O
re O O
- O O
investigate O O
the O O
diagnostic O O
value O O
of O O
verapamil O O
in O O
a O O
population O O
who O O
were O O
all O O
screened O O
for O O
macroprolactinemia B B_DISEASE
. O O

Prolactin O O
responses O O
to O O
verapamil O O
in O O
65 O O
female O O
patients O O
( O O
age O O
: O O
29 O O
. O O
9 O O
+ O O
/ O O
- O O
8 O O
. O O
1 O O
years O O
) O O
with O O
hyperprolactinemia B B_DISEASE/B_LOCATION
were O O
tested O O
in O O
a O O
descriptive O O
, O O
matched O O
case O O
- O O
control O O
study O O
. O O

METHODS O O
: O O
Verapamil O O
80 O O
mg O O
, O O
p O O
. O O
o O O
. O O
was O O
administered O O
, O O
and O O
then O O
PRL O O
levels O O
were O O
measured O O
at O O
8th O O
and O O
16th O O
hours O O
, O O
by O O
immunometric O O
chemiluminescence O O
. O O

Verapamil O O
responsiveness O O
was O O
determined O O
by O O
peak O O
percent O O
change O O
in O O
basal O O
prolactin O O
levels O O
( O O
PRL O O
) O O
. O O

RESULTS O O
: O O
Verapamil O O
significantly O O
increased O O
PRL O O
levels O O
in O O
healthy O O
controls O O
( O O
N O O
. O O
8 O O
, O O
PRL O O
: O O
183 O O
% O O
) O O
, O O
macroprolactinoma B B_DISEASE
( O O
N O O
. O O
8 O O
, O O
PRL O O
: O O
7 O O
% O O
) O O
, O O
microprolactinoma B B_DISEASE
( O O
N O O
. O O
19 O O
, O O
PRL O O
: O O
21 O O
% O O
) O O
, O O
macroprolactinemia B B_DISEASE
( O O
N O O
. O O
23 O O
, O O
PRL O O
: O O
126 O O
% O O
) O O
, O O
but O O
not O O
in O O
pseudoprolactinoma B B_DISEASE/B_BIO
( O O
N O O
. O O
8 O O
, O O
PRL O O
: O O
0 O O
. O O
8 O O
% O O
) O O
, O O
and O O
risperidone O O
- O O
induced O O
hyperprolactinemia B B_DISEASE
( O O
N O O
. O O
7 O O
, O O
PRL O O
: O O
3 O O
% O O
) O O
. O O

ROC O O
curve O O
analysis O O
revealed O O
that O O
unresponsiveness O O
to O O
verapamil O O
defined O O
as O O
PRL O O
< O O
7 O O
% O O
, O O
discriminated O O
anatomical O O
or O O
functional O O
stalk O O
effect O O
( O O
sensitivity O O
: O O
74 O O
% O O
, O O
specificity O O
: O O
73 O O
% O O
, O O
AUC O O
: O O
0 O O
. O O
855 O O
+ O O
/ O O
- O O
0 O O
. O O
04 O O
, O O
P O O
< O O
0 O O
. O O
001 O O
, O O
CI O O
: O O
0 O O
. O O
768 O O
- O O
0 O O
. O O
942 O O
) O O
associated O O
with O O
pseudoprolactinoma B B_DISEASE_ADJECTIVE[DISEASE]/B_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
or O O
risperidone O O
- O O
induced O O
hyperprolactinemia B B_DISEASE
, O O
respectively O O
. O O

CONCLUSION O O
: O O
Verapamil O O
responsiveness O O
is O O
not O O
a O O
reliable O O
finding O O
for O O
the O O
differential O O
diagnosis O O
of O O
hyperprolactinemia B B_DISEASE
. O O

However O O
, O O
verapamil O O
unresponsiveness O O
discriminates O O
stalk O O
effect O O
( O O
i O O
. O O
e O O
. O O
, O O
anatomically O O
or O O
functionally O O
inhibited O O
dopaminergic O O
tonus O O
) O O
from O O
other O O
causes O O
of O O
hyperprolactinemia B B_DISEASE
with O O
varying O O
degrees O O
of O O
responsiveness O O
. O O

Blockade O O
of O O
endothelial O O
- O O
mesenchymal O O
transition O O
by O O
a O O
Smad3 O O
inhibitor O O
delays O O
the O O
early O O
development O O
of O O
streptozotocin O O
- O O
induced O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
. O O

OBJECTIVE O O
: O O
A O O
multicenter O O
, O O
controlled O O
trial O O
showed O O
that O O
early O O
blockade O O
of O O
the O O
renin O O
- O O
angiotensin O O
system O O
in O O
patients O O
with O O
type B B_DISEASE
1 I I_DISEASE
diabetes I I_DISEASE
and O O
normoalbuminuria O O
did O O
not O O
retard O O
the O O
progression O O
of O O
nephropathy B B_DISEASE
, O O
suggesting O O
that O O
other O O
mechanism O O
( O O
s O O
) O O
are O O
involved O O
in O O
the O O
pathogenesis O O
of O O
early O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
( O O
diabetic B B_DISEASE/B_PROTEIN[GENE]
nephropathy I B_DISEASE/I_PROTEIN[GENE]
) O O
. O O

We O O
have O O
previously O O
demonstrated O O
that O O
endothelial O O
- O O
mesenchymal O O
- O O
transition O O
( O O
EndoMT O O
) O O
contributes O O
to O O
the O O
early O O
development O O
of O O
renal O O
interstitial O O
fibrosis B B_DISEASE
independently O O
of O O
microalbuminuria O O
in O O
mice O O
with O O
streptozotocin O O
( O O
STZ O O
) O O
- O O
induced O O
diabetes B B_DISEASE
. O O

In O O
the O O
present O O
study O O
, O O
we O O
hypothesized O O
that O O
blocking O O
EndoMT O O
reduces O O
the O O
early O O
development O O
of O O
diabetic B B_DISEASE/B_GENE
nephropathy I I_DISEASE/I_GENE
. O O

Phosphorylated O O
Smad3 O O
was O O
detected O O
by O O
immunoprecipitation O O
/ O O
Western O O
blotting O O
and O O
confocal O O
microscopy O O
. O O

Blocking O O
studies O O
using O O
receptor O O
for O O
AGE O O
siRNA O O
and O O
a O O
specific O O
inhibitor O O
of O O
Smad3 O O
( O O
SIS3 O O
) O O
were O O
performed O O
in O O
MMECs O O
and O O
in O O
STZ O O
- O O
induced O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
in O O
Tie2 O O
- O O
Cre O O
; O O
Loxp O O
- O O
EGFP O O
mice O O
. O O

RESULTS O O
: O O
Confocal O O
microscopy O O
and O O
real O O
- O O
time O O
PCR O O
demonstrated O O
that O O
AGEs O O
induced O O
EndoMT O O
in O O
MMECs O O
and O O
in O O
Tie2 O O
- O O
Cre O O
; O O
Loxp O O
- O O
EGFP O O
mice O O
. O O

Immunoprecipitation O O
/ O O
Western O O
blotting O O
showed O O
that O O
Smad3 O O
was O O
activated O O
by O O
AGEs O O
but O O
was O O
inhibited O O
by O O
SIS3 O O
in O O
MMECs O O
and O O
in O O
STZ O O
- O O
induced O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
. O O

Confocal O O
microscopy O O
and O O
real O O
- O O
time O O
PCR O O
further O O
demonstrated O O
that O O
SIS3 O O
abrogated O O
EndoMT O O
, O O
reduced O O
renal O O
fibrosis B B_DISEASE/B_GENE
, O O
and O O
retarded O O
progression O O
of O O
nephropathy B B_DISEASE
. O O

CONCLUSIONS O O
: O O
EndoMT O O
is O O
a O O
novel O O
pathway O O
leading O O
to O O
early O O
development O O
of O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
. O O

Blockade O O
of O O
EndoMT O O
by O O
SIS3 O O
may O O
provide O O
a O O
new O O
strategy O O
to O O
retard O O
the O O
progression O O
of O O
diabetic B B_DISEASE
nephropathy I I_DISEASE
and O O
other O O
diabetes B B_DISEASE
complications I I_DISEASE
. O O

Cytostatic O O
and O O
anti O O
- O O
angiogenic O O
effects O O
of O O
temsirolimus O O
in O O
refractory O O
mantle B B_DISEASE/B_LOCATION
cell I I_DISEASE/I_LOCATION
lymphoma I I_DISEASE/I_LOCATION
. O O

Mantle B B_DISEASE
cell I I_DISEASE
lymphoma I I_DISEASE
( O O
MCL B B_DISEASE
) O O
is O O
a O O
rare O O
and O O
aggressive O O
type O O
of O O
B B B_DISEASE
- I I_DISEASE
cell I I_DISEASE
non I I_DISEASE
- I I_DISEASE
Hodgkin I I_DISEASE
' I I_DISEASE
s I I_DISEASE
lymphoma I I_DISEASE
. O O

However O O
, O O
a O O
38 O O
% O O
remission O O
rate O O
has O O
been O O
recently O O
reported O O
in O O
refractory O O
MCL B B_DISEASE/B_PERSON
treated O O
with O O
temsirolimus O O
, O O
a O O
mTOR O O
inhibitor O O
. O O
Here O O
we O O
had O O
the O O
opportunity O O
to O O
study O O
a O O
case O O
of O O
refractory O O
MCL B B_DISEASE
who O O
had O O
tumor B B_DISEASE
regression O O
two O O
months O O
after O O
temsirolimus O O
treatment O O
, O O
and O O
a O O
progression O O
- O O
free O O
survival O O
of O O
10 O O
months O O
. O O

In O O
this O O
case O O
, O O
lymph O O
node O O
biopsies O O
were O O
performed O O
before O O
and O O
six O O
months O O
after O O
temsirolimus O O
therapy O O
. O O

Comparison O O
of O O
the O O
two O O
biopsies O O
showed O O
that O O
temsirolimus O O
inhibited O O
tumor B B_DISEASE
cell O O
proliferation O O
through O O
cell O O
cycle O O
arrest O O
, O O
but O O
did O O
not O O
induce O O
any O O
change O O
in O O
the O O
number O O
of O O
apoptotic O O
tumor B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
cells O O
. O O

Apart O O
from O O
this O O
cytostatic O O
effect O O
, O O
temsirolimus O O
had O O
an O O
antiangiogenic O O
effect O O
with O O
decrease O O
of O O
tumor B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
microvessel O O
density O O
and O O
of O O
VEGF O O
expression O O
. O O

Moreover O O
, O O
numerous O O
patchy O O
, O O
well O O
- O O
limited O O
fibrotic O O
areas O O
, O O
compatible O O
with O O
post O O
- O O
necrotic B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
tissue O O
repair O O
, O O
were O O
found O O
after O O
6 O O
- O O
month O O
temsirolimus O O
therapy O O
. O O

Thus O O
, O O
temsirolimus O O
reduced O O
tumor B B_DISEASE
burden O O
through O O
associated O O
cytostatic O O
and O O
anti O O
- O O
angiogenic O O
effects O O
. O O
This O O
dual O O
effect O O
of O O
temsirolimus O O
on O O
tumor B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
tissue O O
could O O
contribute O O
to O O
its O O
recently O O
reported O O
efficiency O O
in O O
refractory O O
MCL B B_DISEASE/B_MEASURE
resistant O O
to O O
conventional O O
chemotherapy O O
. O O

Acute B B_DISEASE
renal I I_DISEASE
failure I I_DISEASE
due O O
to O O
rifampicin O O
. O O

A O O
23 O O
- O O
year O O
- O O
old O O
male O O
patient O O
with O O
bacteriologically O O
proven O O
pulmonary B B_DISEASE
tuberculosis I I_DISEASE
was O O
treated O O
with O O
the O O
various O O
regimens O O
of O O
antituberculosis O O
drugs O O
for O O
nearly O O
15 O O
months O O
. O O

Rifampicin O O
was O O
administered O O
thrice O O
as O O
one O O
of O O
the O O
3 O O
- O O
4 O O
drug O O
regimen O O
and O O
each O O
time O O
he O O
developed O O
untoward O O
side O O
effects O O
like O O
nausea B B_DISEASE
, O O
vomiting B B_DISEASE
and O O
fever B B_DISEASE
with O O
chills O O
and O O
rigors O O
. O O

The O O
patient O O
, O O
however O O
, O O
made O O
a O O
full O O
recovery O O
. O O

Syncope B B_DISEASE
caused O O
by O O
hyperkalemia B B_DISEASE
during O O
use O O
of O O
a O O
combined O O
therapy O O
with O O
the O O
angiotensin O O
- O O
converting O O
enzyme O O
inhibitor O O
and O O
spironolactone O O
. O O

A O O
76 O O
year O O
- O O
old O O
woman O O
with O O
a O O
history O O
of O O
coronary O O
artery O O
bypass O O
grafting O O
and O O
prior O O
myocardial B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
infarction I B_DISEASE/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
was O O
transferred O O
to O O
the O O
emergency O O
room O O
with O O
loss B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
of I B_DISEASE/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
consciousness I B_DISEASE/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
due O O
to O O
marked O O
bradycardia B B_DISEASE
caused O O
by O O
hyperkalemia B B_DISEASE/B_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
. O O

The O O
cause O O
of O O
hyperkalemia B B_DISEASE
was O O
considered O O
to O O
be O O
several O O
doses O O
of O O
spiranolactone O O
, O O
an O O
aldosterone O O
antagonist O O
, O O
in O O
addition O O
to O O
the O O
long O O
- O O
term O O
intake O O
of O O
ramipril O O
, O O
an O O
ACE O O
inhibitor O O
. O O

Clinicians O O
should O O
be O O
alert O O
to O O
the O O
possibility O O
of O O
hyperkalemia B B_DISEASE
, O O
especially O O
in O O
elderly O O
patients O O
using O O
ACE O O
/ O O
ARB O O
in O O
combination O O
with O O
potassium O O
sparing O O
agents O O
and O O
who O O
have O O
mild O O
renal B B_DISEASE/B_GENE
disturbance I I_DISEASE/I_GENE
. O O

Diffuse O O
skeletal O O
pain B B_DISEASE
after O O
administration O O
of O O
alendronate O O
. O O

BACKGROUND O O
: O O
Osteoporosis B B_DISEASE
is O O
caused O O
by O O
bone O O
resorption O O
in O O
excess O O
of O O
bone O O
formation O O
, O O
and O O
bisphosphonates O O
, O O
are O O
used O O
to O O
inhibit O O
bone O O
resorption O O
. O O

Alendronate O O
, O O
a O O
biphosphonate O O
, O O
is O O
effective O O
for O O
both O O
the O O
treatment O O
and O O
prevention O O
of O O
osteoporosis B B_DISEASE/B_GENE
in O O
postmenopausal O O
women O O
. O O

Side O O
effects O O
are O O
relatively O O
few O O
and O O
prominently O O
gastrointestinal O O
. O O

Musculoskeletal B B_DISEASE
pain I I_DISEASE
may O O
be O O
an O O
important O O
side O O
effect O O
in O O
these O O
patients O O
. O O

We O O
presented O O
a O O
patient O O
admitted O O
to O O
our O O
out O O
- O O
patient O O
clinic O O
with O O
diffuse O O
skeletal O O
pain B B_DISEASE
after O O
three O O
consecutive O O
administration O O
of O O
alendronate O O
. O O

CONCLUSION O O
: O O
We O O
conclude O O
that O O
patients O O
with O O
osteoporosis B B_DISEASE
can O O
report O O
pain B B_DISEASE
, O O
and O O
bisphosphonate O O
- O O
related O O
pain B B_DISEASE
should O O
also O O
be O O
considered O O
before O O
ascribing O O
this O O
complaint O O
to O O
osteoporosis B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
. O O

Cerebrospinal O O
fluid O O
penetration O O
of O O
high O O
- O O
dose O O
daptomycin O O
in O O
suspected O O
Staphylococcus O O
aureus O O
meningitis B B_DISEASE/B_PERSON
. O O

OBJECTIVE O O
: O O
To O O
report O O
a O O
case O O
of O O
methicillin O O
- O O
sensitive O O
Staphylococcus O O
aureus O O
( O O
MSSA O O
) O O
bacteremia B B_DISEASE/B_PERSON
with O O
suspected O O
MSSA O O
meningitis B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
treated O O
with O O
high O O
- O O
dose O O
daptomycin O O
assessed O O
with O O
concurrent O O
serum O O
and O O
cerebrospinal O O
fluid O O
( O O
CSF O O
) O O
concentrations O O
. O O

CASE O O
SUMMARY O O
: O O
A O O
54 O O
- O O
year O O
- O O
old O O
male O O
presented O O
to O O
the O O
emergency O O
department O O
with O O
generalized O O
weakness B B_DISEASE
and O O
presumed O O
health O O
- O O
care O O
- O O
associated O O
pneumonia B B_DISEASE
shown O O
on O O
chest O O
radiograph O O
. O O

Treatment O O
was O O
empirically O O
initiated O O
with O O
vancomycin O O
, O O
levofloxacin O O
, O O
and O O
piperacillin O O
/ O O
tazobactam O O
. O O

Blood O O
cultures O O
revealed O O
S O O
. O O
aureus O O
susceptible O O
to O O
oxacillin O O
. O O

Empiric O O
antibiotic O O
treatment O O
was O O
narrowed O O
to O O
nafcillin O O
on O O
day O O
4 O O
. O O

On O O
day O O
8 O O
, O O
the O O
patient O O
developed O O
acute B B_DISEASE
renal I I_DISEASE
failure I I_DISEASE
( O O
serum O O
creatinine O O
1 O O
. O O
9 O O
mg O O
/ O O
dL O O
, O O
increased O O
from O O
1 O O
. O O
2 O O
mg O O
/ O O
dL O O
the O O
previous O O
day O O
and O O
0 O O
. O O
8 O O
mg O O
/ O O
dL O O
on O O
admission O O
) O O
. O O

The O O
patient O O
' O O
s O O
Glasgow O O
Coma O O
Score O O
was O O
3 O O
, O O
with O O
normal O O
findings O O
shown O O
on O O
computed O O
tomography O O
scan O O
of O O
the O O
head O O
72 O O
hours O O
following O O
an O O
episode O O
of O O
cardiac B B_DISEASE
arrest I I_DISEASE
on O O
day O O
10 O O
. O O

The O O
patient O O
experienced O O
relapsing O O
MSSA O O
bacteremia B B_DISEASE
on O O
day O O
9 O O
, O O
increasing O O
the O O
suspicion O O
for O O
a O O
central O O
nervous O O
system O O
( O O
CNS O O
) O O
infection B B_DISEASE/B_LOCATION
. O O

Nafcillin O O
was O O
discontinued O O
and O O
daptomycin O O
9 O O
mg O O
/ O O
kg O O
daily O O
was O O
initiated O O
for O O
suspected O O
meningitis B B_DISEASE
and O O
was O O
continued O O
until O O
the O O
patient O O
' O O
s O O
death O O
on O O
day O O
16 O O
. O O

Daptomycin O O
serum O O
and O O
CSF O O
trough O O
concentrations O O
were O O
11 O O
. O O
21 O O
ug O O
/ O O
mL O O
and O O
0 O O
. O O
52 O O
ug O O
/ O O
mL O O
, O O
respectively O O
, O O
prior O O
to O O
the O O
third O O
dose O O
. O O

Creatine O O
kinase O O
levels O O
were O O
normal O O
prior O O
to O O
daptomycin O O
therapy O O
and O O
were O O
not O O
reassessed O O
. O O

DISCUSSION O O
: O O
Daptomycin O O
was O O
initiated O O
in O O
our O O
patient O O
secondary O O
to O O
possible O O
nafcillin O O
- O O
induced O O
acute O O
interstitial B B_DISEASE
nephritis I I_DISEASE
and O O
relapsing O O
bacteremia B B_DISEASE
. O O

CONCLUSIONS O O
: O O
High O O
- O O
dose O O
daptomycin O O
may O O
be O O
an O O
alternative O O
option O O
for O O
MSSA O O
bacteremia B B_DISEASE/B_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
with O O
or O O
without O O
a O O
CNS O O
source O O
in O O
patients O O
who O O
have O O
failed O O
or O O
cannot O O
tolerate O O
standard O O
therapy O O
. O O

Further O O
clinical O O
evaluation O O
in O O
patients O O
with O O
confirmed O O
meningitis B B_DISEASE
is O O
warranted O O
. O O

The O O
role O O
of O O
nitric O O
oxide O O
in O O
convulsions B B_DISEASE
induced O O
by O O
lindane O O
in O O
rats O O
. O O

Lindane O O
is O O
an O O
organochloride O O
pesticide O O
and O O
scabicide O O
. O O

It O O
evokes O O
convulsions B B_DISEASE
mainly O O
trough O O
the O O
blockage O O
of O O
GABA O O
( O O
A O O
) O O
receptors O O
. O O

Nitric O O
oxide O O
( O O
NO O O
) O O
, O O
gaseous O O
neurotransmitter O O
, O O
has O O
contradictor O O
role O O
in O O
epileptogenesis O O
due O O
to O O
opposite O O
effects O O
of O O
L O O
- O O
arginine O O
, O O
precursor O O
of O O
NO O O
syntheses O O
( O O
NOS O O
) O O
, O O
and O O
L O O
- O O
NAME O O
( O O
NOS O O
inhibitor O O
) O O
observed O O
in O O
different O O
epilepsy B B_DISEASE
models O O
. O O

The O O
aim O O
of O O
the O O
current O O
study O O
was O O
to O O
determine O O
the O O
effects O O
of O O
NO O O
on O O
the O O
behavioral O O
and O O
EEG O O
characteristics O O
of O O
lindane O O
- O O
induced O O
epilepsy B B_DISEASE
in O O
male O O
Wistar O O
albino O O
rats O O
. O O

The O O
administration O O
of O O
L O O
- O O
arginine O O
( O O
600 O O
, O O
800 O O
and O O
1000 O O
mg O O
/ O O
kg O O
, O O
i O O
. O O
p O O
. O O
) O O
in O O
dose O O
- O O
dependent O O
manner O O
significantly O O
increased O O
convulsion B B_DISEASE
incidence O O
and O O
severity O O
and O O
shortened O O
latency O O
time O O
to O O
first O O
convulsion B B_DISEASE_ADJECTIVE[DISEASE]
elicited O O
by O O
lower O O
lindane O O
dose O O
( O O
4 O O
mg O O
/ O O
kg O O
, O O
i O O
. O O
p O O
. O O
) O O
. O O

On O O
the O O
contrary O O
, O O
pretreatment O O
with O O
L O O
- O O
NAME O O
( O O
500 O O
, O O
700 O O
and O O
900 O O
mg O O
/ O O
kg O O
, O O
i O O
. O O
p O O
. O O
) O O
decreased O O
convulsion B B_DISEASE
incidence O O
and O O
severity O O
and O O
prolonged O O
latency O O
time O O
to O O
convulsion B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
following O O
injection O O
with O O
a O O
convulsive B B_DISEASE_ADJECTIVE[DISEASE]/B_MEASURE
dose O O
of O O
lindane O O
( O O
8 O O
mg O O
/ O O
kg O O
, O O
i O O
. O O
p O O
. O O
) O O
. O O

These O O
results O O
support O O
the O O
conclusion O O
that O O
NO O O
plays O O
a O O
role O O
of O O
endogenous O O
convulsant O O
